API_UWI,WellName,Latitude,Longitude,ENVInterval,LateralLength_FT,SpudDate,CompletionDate,FirstProdDate,First3MonthGas_MCF,First3MonthOil_BBL,First3MonthWater_BBL,First6MonthGas_MCF,First6MonthOil_BBL,First6MonthWater_BBL,First9MonthGas_MCF,First9MonthOil_BBL,First9MonthWater_BBL,First12MonthGas_MCF,First12MonthOil_BBL,First12MonthWater_BBL,CumGas_MCF,CumOil_BBL,CumWater_BBL,Norm. Cum. Water 3mo (bbl),Norm. Cum. Water 6mo (bbl),Norm. Cum. Water 9mo (bbl),Norm. Cum. Water 12mo (bbl),Norm. Cum. Water (bbl),Norm. Cum. Oil 3mo (bbl),Norm. Cum. Gas 3mo (Mcf),Norm. Cum Oil 6mo (bbl),Norm. Cum. Gas 6mo (Mcf),Norm. Cum. Oil 9mo (bbl),Norm. Cum Gas 9mo (Mcf),Norm. Cum Oil 12mo (bbl),Norm. Cum. Gas 12mo (Mcf),Norm. Cum. Oil (bbl),Norm. Cum Gas (Mcf),MonthNumber,ProdDate,MonthlyOil_BBL,MonthlyGas_MCF,MonthlyWater_BBL
42-317-45753,TEMPLE FORK 32-20 Q 18WA,32.185539,-101.862998,WOLFCAMP A,12739.0,2023-12-29,2024-07-29,2024-07-01,85855.0,83369.0,164057.0,150210.0,131642.0,259245.0,200849.0,175147.0,345416.0,297978.0,223307.0,441070.0,378309,251073.0,496405.0,128783.26399246408,203504.98469267602,271148.44179291936,346235.9682863647,389673.4437553968,65443.91239500745,67395.39995290054,103337.78161551141,117913.49399481906,137488.8138786404,157664.65185650365,175293.97911924013,233910.0400345396,197090.03846455764,296969.1498547766,1,2024-07-01,26972.637526511386,24951.456241753654,53030.70926625552
42-317-45753,TEMPLE FORK 32-20 Q 18WA,32.185539,-101.862998,WOLFCAMP A,12739.0,2023-12-29,2024-07-29,2024-07-01,85855.0,83369.0,164057.0,150210.0,131642.0,259245.0,200849.0,175147.0,345416.0,297978.0,223307.0,441070.0,378309,251073.0,496405.0,128783.26399246408,203504.98469267602,271148.44179291936,346235.9682863647,389673.4437553968,65443.91239500745,67395.39995290054,103337.78161551141,117913.49399481906,137488.8138786404,157664.65185650365,175293.97911924013,233910.0400345396,197090.03846455764,296969.1498547766,2,2024-08-01,21175.996894451335,22310.443830284315,41681.911226162796
42-317-45753,TEMPLE FORK 32-20 Q 18WA,32.185539,-101.862998,WOLFCAMP A,12739.0,2023-12-29,2024-07-29,2024-07-01,85855.0,83369.0,164057.0,150210.0,131642.0,259245.0,200849.0,175147.0,345416.0,297978.0,223307.0,441070.0,378309,251073.0,496405.0,128783.26399246408,203504.98469267602,271148.44179291936,346235.9682863647,389673.4437553968,65443.91239500745,67395.39995290054,103337.78161551141,117913.49399481906,137488.8138786404,157664.65185650365,175293.97911924013,233910.0400345396,197090.03846455764,296969.1498547766,3,2024-09-01,17295.277974044722,20133.49988086257,34070.64350004575
42-317-45753,TEMPLE FORK 32-20 Q 18WA,32.185539,-101.862998,WOLFCAMP A,12739.0,2023-12-29,2024-07-29,2024-07-01,85855.0,83369.0,164057.0,150210.0,131642.0,259245.0,200849.0,175147.0,345416.0,297978.0,223307.0,441070.0,378309,251073.0,496405.0,128783.26399246408,203504.98469267602,271148.44179291936,346235.9682863647,389673.4437553968,65443.91239500745,67395.39995290054,103337.78161551141,117913.49399481906,137488.8138786404,157664.65185650365,175293.97911924013,233910.0400345396,197090.03846455764,296969.1498547766,4,2024-10-01,13071.601212807425,18353.35854347177,25737.913517303416
42-317-45753,TEMPLE FORK 32-20 Q 18WA,32.185539,-101.862998,WOLFCAMP A,12739.0,2023-12-29,2024-07-29,2024-07-01,85855.0,83369.0,164057.0,150210.0,131642.0,259245.0,200849.0,175147.0,345416.0,297978.0,223307.0,441070.0,378309,251073.0,496405.0,128783.26399246408,203504.98469267602,271148.44179291936,346235.9682863647,389673.4437553968,65443.91239500745,67395.39995290054,103337.78161551141,117913.49399481906,137488.8138786404,157664.65185650365,175293.97911924013,233910.0400345396,197090.03846455764,296969.1498547766,5,2024-11-01,12626.23159690669,16761.917967261226,24898.106154394754
42-317-45753,TEMPLE FORK 32-20 Q 18WA,32.185539,-101.862998,WOLFCAMP A,12739.0,2023-12-29,2024-07-29,2024-07-01,85855.0,83369.0,164057.0,150210.0,131642.0,259245.0,200849.0,175147.0,345416.0,297978.0,223307.0,441070.0,378309,251073.0,496405.0,128783.26399246408,203504.98469267602,271148.44179291936,346235.9682863647,389673.4437553968,65443.91239500745,67395.39995290054,103337.78161551141,117913.49399481906,137488.8138786404,157664.65185650365,175293.97911924013,233910.0400345396,197090.03846455764,296969.1498547766,6,2024-12-01,12196.036410789844,15402.817531185516,24085.70102851377
42-317-45753,TEMPLE FORK 32-20 Q 18WA,32.185539,-101.862998,WOLFCAMP A,12739.0,2023-12-29,2024-07-29,2024-07-01,85855.0,83369.0,164057.0,150210.0,131642.0,259245.0,200849.0,175147.0,345416.0,297978.0,223307.0,441070.0,378309,251073.0,496405.0,128783.26399246408,203504.98469267602,271148.44179291936,346235.9682863647,389673.4437553968,65443.91239500745,67395.39995290054,103337.78161551141,117913.49399481906,137488.8138786404,157664.65185650365,175293.97911924013,233910.0400345396,197090.03846455764,296969.1498547766,7,2025-01-01,11383.677421042992,13250.385953894865,22547.819033414446
42-317-45753,TEMPLE FORK 32-20 Q 18WA,32.185539,-101.862998,WOLFCAMP A,12739.0,2023-12-29,2024-07-29,2024-07-01,85855.0,83369.0,164057.0,150210.0,131642.0,259245.0,200849.0,175147.0,345416.0,297978.0,223307.0,441070.0,378309,251073.0,496405.0,128783.26399246408,203504.98469267602,271148.44179291936,346235.9682863647,389673.4437553968,65443.91239500745,67395.39995290054,103337.78161551141,117913.49399481906,137488.8138786404,157664.65185650365,175293.97911924013,233910.0400345396,197090.03846455764,296969.1498547766,8,2025-02-01,11383.677421042992,13250.385953894865,22547.819033414446
42-317-45753,TEMPLE FORK 32-20 Q 18WA,32.185539,-101.862998,WOLFCAMP A,12739.0,2023-12-29,2024-07-29,2024-07-01,85855.0,83369.0,164057.0,150210.0,131642.0,259245.0,200849.0,175147.0,345416.0,297978.0,223307.0,441070.0,378309,251073.0,496405.0,128783.26399246408,203504.98469267602,271148.44179291936,346235.9682863647,389673.4437553968,65443.91239500745,67395.39995290054,103337.78161551141,117913.49399481906,137488.8138786404,157664.65185650365,175293.97911924013,233910.0400345396,197090.03846455764,296969.1498547766,9,2025-03-01,11383.677421042992,13250.385953894865,22547.819033414446
42-317-45753,TEMPLE FORK 32-20 Q 18WA,32.185539,-101.862998,WOLFCAMP A,12739.0,2023-12-29,2024-07-29,2024-07-01,85855.0,83369.0,164057.0,150210.0,131642.0,259245.0,200849.0,175147.0,345416.0,297978.0,223307.0,441070.0,378309,251073.0,496405.0,128783.26399246408,203504.98469267602,271148.44179291936,346235.9682863647,389673.4437553968,65443.91239500745,67395.39995290054,103337.78161551141,117913.49399481906,137488.8138786404,157664.65185650365,175293.97911924013,233910.0400345396,197090.03846455764,296969.1498547766,10,2025-04-01,12601.721746866582,25415.129392678646,25029.17549781511
42-317-45753,TEMPLE FORK 32-20 Q 18WA,32.185539,-101.862998,WOLFCAMP A,12739.0,2023-12-29,2024-07-29,2024-07-01,85855.0,83369.0,164057.0,150210.0,131642.0,259245.0,200849.0,175147.0,345416.0,297978.0,223307.0,441070.0,378309,251073.0,496405.0,128783.26399246408,203504.98469267602,271148.44179291936,346235.9682863647,389673.4437553968,65443.91239500745,67395.39995290054,103337.78161551141,117913.49399481906,137488.8138786404,157664.65185650365,175293.97911924013,233910.0400345396,197090.03846455764,296969.1498547766,11,2025-05-01,12601.721746866582,25415.129392678646,25029.17549781511
42-317-45753,TEMPLE FORK 32-20 Q 18WA,32.185539,-101.862998,WOLFCAMP A,12739.0,2023-12-29,2024-07-29,2024-07-01,85855.0,83369.0,164057.0,150210.0,131642.0,259245.0,200849.0,175147.0,345416.0,297978.0,223307.0,441070.0,378309,251073.0,496405.0,128783.26399246408,203504.98469267602,271148.44179291936,346235.9682863647,389673.4437553968,65443.91239500745,67395.39995290054,103337.78161551141,117913.49399481906,137488.8138786404,157664.65185650365,175293.97911924013,233910.0400345396,197090.03846455764,296969.1498547766,12,2025-06-01,12601.721746866582,25415.129392678646,25029.17549781511
42-317-45758,TEMPLE FORK 32-20 W 23LS,32.186067,-101.86079,LOWER SPRABERRY,13061.0,2024-01-13,2024-08-05,2024-08-01,84878.0,86486.0,170770.0,103560.0,109782.0,220555.0,199681.0,193904.0,335908.0,293280.0,248237.0,391864.0,367919,271272.0,418684.0,130748.02848173953,168865.3242477605,257183.98284970524,300026.0316974198,320560.4471326851,66216.98185437563,64985.83569405099,84053.28841589464,79289.48778807136,148460.30166143482,152883.39330832247,190059.71977643366,224546.359390552,207696.19477834774,281692.82597044634,1,2024-08-01,38556.71795330937,41152.72573958511,73542.95908814606
42-317-45758,TEMPLE FORK 32-20 W 23LS,32.186067,-101.86079,LOWER SPRABERRY,13061.0,2024-01-13,2024-08-05,2024-08-01,84878.0,86486.0,170770.0,103560.0,109782.0,220555.0,199681.0,193904.0,335908.0,293280.0,248237.0,391864.0,367919,271272.0,418684.0,130748.02848173953,168865.3242477605,257183.98284970524,300026.0316974198,320560.4471326851,66216.98185437563,64985.83569405099,84053.28841589464,79289.48778807136,148460.30166143482,152883.39330832247,190059.71977643366,224546.359390552,207696.19477834774,281692.82597044634,2,2024-09-01,17082.119113521727,15021.392423950128,35002.27278977892
42-317-45758,TEMPLE FORK 32-20 W 23LS,32.186067,-101.86079,LOWER SPRABERRY,13061.0,2024-01-13,2024-08-05,2024-08-01,84878.0,86486.0,170770.0,103560.0,109782.0,220555.0,199681.0,193904.0,335908.0,293280.0,248237.0,391864.0,367919,271272.0,418684.0,130748.02848173953,168865.3242477605,257183.98284970524,300026.0316974198,320560.4471326851,66216.98185437563,64985.83569405099,84053.28841589464,79289.48778807136,148460.30166143482,152883.39330832247,190059.71977643366,224546.359390552,207696.19477834774,281692.82597044634,3,2024-10-01,10578.14478754453,8811.717530515753,22202.796603814524
42-317-45758,TEMPLE FORK 32-20 W 23LS,32.186067,-101.86079,LOWER SPRABERRY,13061.0,2024-01-13,2024-08-05,2024-08-01,84878.0,86486.0,170770.0,103560.0,109782.0,220555.0,199681.0,193904.0,335908.0,293280.0,248237.0,391864.0,367919,271272.0,418684.0,130748.02848173953,168865.3242477605,257183.98284970524,300026.0316974198,320560.4471326851,66216.98185437563,64985.83569405099,84053.28841589464,79289.48778807136,148460.30166143482,152883.39330832247,190059.71977643366,224546.359390552,207696.19477834774,281692.82597044634,4,2024-11-01,5945.4355205063375,4767.884031340123,12705.765255340322
42-317-45758,TEMPLE FORK 32-20 W 23LS,32.186067,-101.86079,LOWER SPRABERRY,13061.0,2024-01-13,2024-08-05,2024-08-01,84878.0,86486.0,170770.0,103560.0,109782.0,220555.0,199681.0,193904.0,335908.0,293280.0,248237.0,391864.0,367919,271272.0,418684.0,130748.02848173953,168865.3242477605,257183.98284970524,300026.0316974198,320560.4471326851,66216.98185437563,64985.83569405099,84053.28841589464,79289.48778807136,148460.30166143482,152883.39330832247,190059.71977643366,224546.359390552,207696.19477834774,281692.82597044634,5,2024-12-01,5945.4355205063375,4767.884031340123,12705.765255340322
42-317-45758,TEMPLE FORK 32-20 W 23LS,32.186067,-101.86079,LOWER SPRABERRY,13061.0,2024-01-13,2024-08-05,2024-08-01,84878.0,86486.0,170770.0,103560.0,109782.0,220555.0,199681.0,193904.0,335908.0,293280.0,248237.0,391864.0,367919,271272.0,418684.0,130748.02848173953,168865.3242477605,257183.98284970524,300026.0316974198,320560.4471326851,66216.98185437563,64985.83569405099,84053.28841589464,79289.48778807136,148460.30166143482,152883.39330832247,190059.71977643366,224546.359390552,207696.19477834774,281692.82597044634,6,2025-01-01,5945.4355205063375,4767.884031340123,12705.765255340322
42-317-45758,TEMPLE FORK 32-20 W 23LS,32.186067,-101.86079,LOWER SPRABERRY,13061.0,2024-01-13,2024-08-05,2024-08-01,84878.0,86486.0,170770.0,103560.0,109782.0,220555.0,199681.0,193904.0,335908.0,293280.0,248237.0,391864.0,367919,271272.0,418684.0,130748.02848173953,168865.3242477605,257183.98284970524,300026.0316974198,320560.4471326851,66216.98185437563,64985.83569405099,84053.28841589464,79289.48778807136,148460.30166143482,152883.39330832247,190059.71977643366,224546.359390552,207696.19477834774,281692.82597044634,7,2025-02-01,25333.82350356061,24749.033823096037,39384.05807532453
42-317-45758,TEMPLE FORK 32-20 W 23LS,32.186067,-101.86079,LOWER SPRABERRY,13061.0,2024-01-13,2024-08-05,2024-08-01,84878.0,86486.0,170770.0,103560.0,109782.0,220555.0,199681.0,193904.0,335908.0,293280.0,248237.0,391864.0,367919,271272.0,418684.0,130748.02848173953,168865.3242477605,257183.98284970524,300026.0316974198,320560.4471326851,66216.98185437563,64985.83569405099,84053.28841589464,79289.48778807136,148460.30166143482,152883.39330832247,190059.71977643366,224546.359390552,207696.19477834774,281692.82597044634,8,2025-03-01,21093.05002601106,24530.65956156846,27774.29416475132
42-317-45758,TEMPLE FORK 32-20 W 23LS,32.186067,-101.86079,LOWER SPRABERRY,13061.0,2024-01-13,2024-08-05,2024-08-01,84878.0,86486.0,170770.0,103560.0,109782.0,220555.0,199681.0,193904.0,335908.0,293280.0,248237.0,391864.0,367919,271272.0,418684.0,130748.02848173953,168865.3242477605,257183.98284970524,300026.0316974198,320560.4471326851,66216.98185437563,64985.83569405099,84053.28841589464,79289.48778807136,148460.30166143482,152883.39330832247,190059.71977643366,224546.359390552,207696.19477834774,281692.82597044634,9,2025-04-01,17980.139715968515,24314.21213558661,21160.306361868894
42-317-45758,TEMPLE FORK 32-20 W 23LS,32.186067,-101.86079,LOWER SPRABERRY,13061.0,2024-01-13,2024-08-05,2024-08-01,84878.0,86486.0,170770.0,103560.0,109782.0,220555.0,199681.0,193904.0,335908.0,293280.0,248237.0,391864.0,367919,271272.0,418684.0,130748.02848173953,168865.3242477605,257183.98284970524,300026.0316974198,320560.4471326851,66216.98185437563,64985.83569405099,84053.28841589464,79289.48778807136,148460.30166143482,152883.39330832247,190059.71977643366,224546.359390552,207696.19477834774,281692.82597044634,10,2025-05-01,16362.695043139225,24099.674543626956,19104.612395541164
42-317-45758,TEMPLE FORK 32-20 W 23LS,32.186067,-101.86079,LOWER SPRABERRY,13061.0,2024-01-13,2024-08-05,2024-08-01,84878.0,86486.0,170770.0,103560.0,109782.0,220555.0,199681.0,193904.0,335908.0,293280.0,248237.0,391864.0,367919,271272.0,418684.0,130748.02848173953,168865.3242477605,257183.98284970524,300026.0316974198,320560.4471326851,66216.98185437563,64985.83569405099,84053.28841589464,79289.48778807136,148460.30166143482,152883.39330832247,190059.71977643366,224546.359390552,207696.19477834774,281692.82597044634,11,2025-06-01,13623.65002096073,23887.029934179285,13472.891075939293
42-317-45758,TEMPLE FORK 32-20 W 23LS,32.186067,-101.86079,LOWER SPRABERRY,13061.0,2024-01-13,2024-08-05,2024-08-01,84878.0,86486.0,170770.0,103560.0,109782.0,220555.0,199681.0,193904.0,335908.0,293280.0,248237.0,391864.0,367919,271272.0,418684.0,130748.02848173953,168865.3242477605,257183.98284970524,300026.0316974198,320560.4471326851,66216.98185437563,64985.83569405099,84053.28841589464,79289.48778807136,148460.30166143482,152883.39330832247,190059.71977643366,224546.359390552,207696.19477834774,281692.82597044634,12,2025-07-01,11613.073050898895,23676.261604423296,10264.545376234135
42-317-45629,TEMPLE FORK 32-20 A 1MS,32.183734,-101.870562,JO MILL,13124.0,2023-12-16,2024-08-09,2024-08-01,40001.0,50044.0,153040.0,144305.0,119858.0,381653.0,243671.0,162717.0,531188.0,309271.0,187008.0,621668.0,360953,202021.0,680749.0,116610.7893934776,290805.3946967388,404745.50441938435,473687.90003047854,518705.42517525144,38131.66717464188,30479.274611398963,91327.33922584578,109955.04419384334,123984.30356598597,185668.24138982018,142493.14233465408,235653.0021334959,153932.4900944834,275032.76440109726,1,2024-08-01,12710.555724880627,10159.758203799654,38870.2631311592
42-317-45629,TEMPLE FORK 32-20 A 1MS,32.183734,-101.870562,JO MILL,13124.0,2023-12-16,2024-08-09,2024-08-01,40001.0,50044.0,153040.0,144305.0,119858.0,381653.0,243671.0,162717.0,531188.0,309271.0,187008.0,621668.0,360953,202021.0,680749.0,116610.7893934776,290805.3946967388,404745.50441938435,473687.90003047854,518705.42517525144,38131.66717464188,30479.274611398963,91327.33922584578,109955.04419384334,123984.30356598597,185668.24138982018,142493.14233465408,235653.0021334959,153932.4900944834,275032.76440109726,2,2024-09-01,12710.555724880627,10159.758203799654,38870.2631311592
42-317-45629,TEMPLE FORK 32-20 A 1MS,32.183734,-101.870562,JO MILL,13124.0,2023-12-16,2024-08-09,2024-08-01,40001.0,50044.0,153040.0,144305.0,119858.0,381653.0,243671.0,162717.0,531188.0,309271.0,187008.0,621668.0,360953,202021.0,680749.0,116610.7893934776,290805.3946967388,404745.50441938435,473687.90003047854,518705.42517525144,38131.66717464188,30479.274611398963,91327.33922584578,109955.04419384334,123984.30356598597,185668.24138982018,142493.14233465408,235653.0021334959,153932.4900944834,275032.76440109726,3,2024-10-01,12710.555724880627,10159.758203799654,38870.2631311592
42-317-45629,TEMPLE FORK 32-20 A 1MS,32.183734,-101.870562,JO MILL,13124.0,2023-12-16,2024-08-09,2024-08-01,40001.0,50044.0,153040.0,144305.0,119858.0,381653.0,243671.0,162717.0,531188.0,309271.0,187008.0,621668.0,360953,202021.0,680749.0,116610.7893934776,290805.3946967388,404745.50441938435,473687.90003047854,518705.42517525144,38131.66717464188,30479.274611398963,91327.33922584578,109955.04419384334,123984.30356598597,185668.24138982018,142493.14233465408,235653.0021334959,153932.4900944834,275032.76440109726,4,2024-11-01,21378.57742222763,26921.34196815589,68156.37053934854
42-317-45629,TEMPLE FORK 32-20 A 1MS,32.183734,-101.870562,JO MILL,13124.0,2023-12-16,2024-08-09,2024-08-01,40001.0,50044.0,153040.0,144305.0,119858.0,381653.0,243671.0,162717.0,531188.0,309271.0,187008.0,621668.0,360953,202021.0,680749.0,116610.7893934776,290805.3946967388,404745.50441938435,473687.90003047854,518705.42517525144,38131.66717464188,30479.274611398963,91327.33922584578,109955.04419384334,123984.30356598597,185668.24138982018,142493.14233465408,235653.0021334959,153932.4900944834,275032.76440109726,5,2024-12-01,17332.4112899035,26489.615386442107,57113.80562290166
42-317-45629,TEMPLE FORK 32-20 A 1MS,32.183734,-101.870562,JO MILL,13124.0,2023-12-16,2024-08-09,2024-08-01,40001.0,50044.0,153040.0,144305.0,119858.0,381653.0,243671.0,162717.0,531188.0,309271.0,187008.0,621668.0,360953,202021.0,680749.0,116610.7893934776,290805.3946967388,404745.50441938435,473687.90003047854,518705.42517525144,38131.66717464188,30479.274611398963,91327.33922584578,109955.04419384334,123984.30356598597,185668.24138982018,142493.14233465408,235653.0021334959,153932.4900944834,275032.76440109726,6,2025-01-01,14484.683339072768,26064.812227846352,48924.42914101098
42-317-45629,TEMPLE FORK 32-20 A 1MS,32.183734,-101.870562,JO MILL,13124.0,2023-12-16,2024-08-09,2024-08-01,40001.0,50044.0,153040.0,144305.0,119858.0,381653.0,243671.0,162717.0,531188.0,309271.0,187008.0,621668.0,360953,202021.0,680749.0,116610.7893934776,290805.3946967388,404745.50441938435,473687.90003047854,518705.42517525144,38131.66717464188,30479.274611398963,91327.33922584578,109955.04419384334,123984.30356598597,185668.24138982018,142493.14233465408,235653.0021334959,153932.4900944834,275032.76440109726,7,2025-02-01,13585.87676756064,29509.846790442756,46075.69210086358
42-317-45629,TEMPLE FORK 32-20 A 1MS,32.183734,-101.870562,JO MILL,13124.0,2023-12-16,2024-08-09,2024-08-01,40001.0,50044.0,153040.0,144305.0,119858.0,381653.0,243671.0,162717.0,531188.0,309271.0,187008.0,621668.0,360953,202021.0,680749.0,116610.7893934776,290805.3946967388,404745.50441938435,473687.90003047854,518705.42517525144,38131.66717464188,30479.274611398963,91327.33922584578,109955.04419384334,123984.30356598597,185668.24138982018,142493.14233465408,235653.0021334959,153932.4900944834,275032.76440109726,8,2025-03-01,10537.145126597365,24844.585256528433,37064.68383635434
42-317-45629,TEMPLE FORK 32-20 A 1MS,32.183734,-101.870562,JO MILL,13124.0,2023-12-16,2024-08-09,2024-08-01,40001.0,50044.0,153040.0,144305.0,119858.0,381653.0,243671.0,162717.0,531188.0,309271.0,187008.0,621668.0,360953,202021.0,680749.0,116610.7893934776,290805.3946967388,404745.50441938435,473687.90003047854,518705.42517525144,38131.66717464188,30479.274611398963,91327.33922584578,109955.04419384334,123984.30356598597,185668.24138982018,142493.14233465408,235653.0021334959,153932.4900944834,275032.76440109726,9,2025-04-01,8533.942445982193,21358.765149005652,30799.73378542762
42-317-45629,TEMPLE FORK 32-20 A 1MS,32.183734,-101.870562,JO MILL,13124.0,2023-12-16,2024-08-09,2024-08-01,40001.0,50044.0,153040.0,144305.0,119858.0,381653.0,243671.0,162717.0,531188.0,309271.0,187008.0,621668.0,360953,202021.0,680749.0,116610.7893934776,290805.3946967388,404745.50441938435,473687.90003047854,518705.42517525144,38131.66717464188,30479.274611398963,91327.33922584578,109955.04419384334,123984.30356598597,185668.24138982018,142493.14233465408,235653.0021334959,153932.4900944834,275032.76440109726,10,2025-05-01,7700.005426183901,19481.975217408828,27879.283253326234
42-317-45629,TEMPLE FORK 32-20 A 1MS,32.183734,-101.870562,JO MILL,13124.0,2023-12-16,2024-08-09,2024-08-01,40001.0,50044.0,153040.0,144305.0,119858.0,381653.0,243671.0,162717.0,531188.0,309271.0,187008.0,621668.0,360953,202021.0,680749.0,116610.7893934776,290805.3946967388,404745.50441938435,473687.90003047854,518705.42517525144,38131.66717464188,30479.274611398963,91327.33922584578,109955.04419384334,123984.30356598597,185668.24138982018,142493.14233465408,235653.0021334959,153932.4900944834,275032.76440109726,11,2025-06-01,5972.089695750644,16402.036841860052,22426.940806589373
42-317-45629,TEMPLE FORK 32-20 A 1MS,32.183734,-101.870562,JO MILL,13124.0,2023-12-16,2024-08-09,2024-08-01,40001.0,50044.0,153040.0,144305.0,119858.0,381653.0,243671.0,162717.0,531188.0,309271.0,187008.0,621668.0,360953,202021.0,680749.0,116610.7893934776,290805.3946967388,404745.50441938435,473687.90003047854,518705.42517525144,38131.66717464188,30479.274611398963,91327.33922584578,109955.04419384334,123984.30356598597,185668.24138982018,142493.14233465408,235653.0021334959,153932.4900944834,275032.76440109726,12,2025-07-01,4836.74364673356,14100.748684406853,18636.1715511786
42-317-45754,TEMPLE FORK 32-20 Q 19LS,32.185973,-101.861179,LOWER SPRABERRY,12857.0,2024-01-27,2024-08-05,2024-08-01,109772.0,91624.0,163096.0,139156.0,109198.0,194139.0,218125.0,170183.0,300606.0,306829.0,217077.0,381671.0,356384,239290.0,419717.0,126853.85393171036,150998.67776308625,233807.2645251614,296858.5206502295,326450.18277980865,71263.9029322548,85379.17087967644,84932.72147468306,108233.64704052267,132366.026289181,169654.662829587,168839.54266158515,238647.42941588242,186116.51240569341,277190.635451505,1,2024-08-01,47570.89697297331,49848.8271977315,84918.59174763515
42-317-45754,TEMPLE FORK 32-20 Q 19LS,32.185973,-101.861179,LOWER SPRABERRY,12857.0,2024-01-27,2024-08-05,2024-08-01,109772.0,91624.0,163096.0,139156.0,109198.0,194139.0,218125.0,170183.0,300606.0,306829.0,217077.0,381671.0,356384,239290.0,419717.0,126853.85393171036,150998.67776308625,233807.2645251614,296858.5206502295,326450.18277980865,71263.9029322548,85379.17087967644,84932.72147468306,108233.64704052267,132366.026289181,169654.662829587,168839.54266158515,238647.42941588242,186116.51240569341,277190.635451505,2,2024-09-01,15101.620508817594,21957.838435571244,26744.151214934413
42-317-45754,TEMPLE FORK 32-20 Q 19LS,32.185973,-101.861179,LOWER SPRABERRY,12857.0,2024-01-27,2024-08-05,2024-08-01,109772.0,91624.0,163096.0,139156.0,109198.0,194139.0,218125.0,170183.0,300606.0,306829.0,217077.0,381671.0,356384,239290.0,419717.0,126853.85393171036,150998.67776308625,233807.2645251614,296858.5206502295,326450.18277980865,71263.9029322548,85379.17087967644,84932.72147468306,108233.64704052267,132366.026289181,169654.662829587,168839.54266158515,238647.42941588242,186116.51240569341,277190.635451505,3,2024-10-01,8591.3854504639,13572.505246373692,15191.11096914079
42-317-45754,TEMPLE FORK 32-20 Q 19LS,32.185973,-101.861179,LOWER SPRABERRY,12857.0,2024-01-27,2024-08-05,2024-08-01,109772.0,91624.0,163096.0,139156.0,109198.0,194139.0,218125.0,170183.0,300606.0,306829.0,217077.0,381671.0,356384,239290.0,419717.0,126853.85393171036,150998.67776308625,233807.2645251614,296858.5206502295,326450.18277980865,71263.9029322548,85379.17087967644,84932.72147468306,108233.64704052267,132366.026289181,169654.662829587,168839.54266158515,238647.42941588242,186116.51240569341,277190.635451505,4,2024-11-01,4556.272847476085,7618.1587202820765,8048.27461045863
42-317-45754,TEMPLE FORK 32-20 Q 19LS,32.185973,-101.861179,LOWER SPRABERRY,12857.0,2024-01-27,2024-08-05,2024-08-01,109772.0,91624.0,163096.0,139156.0,109198.0,194139.0,218125.0,170183.0,300606.0,306829.0,217077.0,381671.0,356384,239290.0,419717.0,126853.85393171036,150998.67776308625,233807.2645251614,296858.5206502295,326450.18277980865,71263.9029322548,85379.17087967644,84932.72147468306,108233.64704052267,132366.026289181,169654.662829587,168839.54266158515,238647.42941588242,186116.51240569341,277190.635451505,5,2024-12-01,4556.272847476085,7618.1587202820765,8048.27461045863
42-317-45754,TEMPLE FORK 32-20 Q 19LS,32.185973,-101.861179,LOWER SPRABERRY,12857.0,2024-01-27,2024-08-05,2024-08-01,109772.0,91624.0,163096.0,139156.0,109198.0,194139.0,218125.0,170183.0,300606.0,306829.0,217077.0,381671.0,356384,239290.0,419717.0,126853.85393171036,150998.67776308625,233807.2645251614,296858.5206502295,326450.18277980865,71263.9029322548,85379.17087967644,84932.72147468306,108233.64704052267,132366.026289181,169654.662829587,168839.54266158515,238647.42941588242,186116.51240569341,277190.635451505,6,2025-01-01,4556.272847476085,7618.1587202820765,8048.27461045863
42-317-45754,TEMPLE FORK 32-20 Q 19LS,32.185973,-101.861179,LOWER SPRABERRY,12857.0,2024-01-27,2024-08-05,2024-08-01,109772.0,91624.0,163096.0,139156.0,109198.0,194139.0,218125.0,170183.0,300606.0,306829.0,217077.0,381671.0,356384,239290.0,419717.0,126853.85393171036,150998.67776308625,233807.2645251614,296858.5206502295,326450.18277980865,71263.9029322548,85379.17087967644,84932.72147468306,108233.64704052267,132366.026289181,169654.662829587,168839.54266158515,238647.42941588242,186116.51240569341,277190.635451505,7,2025-02-01,17386.736573269856,20473.67192968811,30470.205573011357
42-317-45754,TEMPLE FORK 32-20 Q 19LS,32.185973,-101.861179,LOWER SPRABERRY,12857.0,2024-01-27,2024-08-05,2024-08-01,109772.0,91624.0,163096.0,139156.0,109198.0,194139.0,218125.0,170183.0,300606.0,306829.0,217077.0,381671.0,356384,239290.0,419717.0,126853.85393171036,150998.67776308625,233807.2645251614,296858.5206502295,326450.18277980865,71263.9029322548,85379.17087967644,84932.72147468306,108233.64704052267,132366.026289181,169654.662829587,168839.54266158515,238647.42941588242,186116.51240569341,277190.635451505,8,2025-03-01,15722.269021992246,20473.67192968811,27434.762949716274
